Title,Summary,Published,Link,Authors
"Exploring low-rank structure for an inverse scattering problem with
  far-field data","The inverse scattering problem exhibits an inherent low-rank structure due to
its ill-posed nature; however developing low-rank structures for the inverse
scattering problem remains challenging. In this work, we introduce a novel
low-rank structure tailored for solving the inverse scattering problem. The
particular low-rank structure is given by the generalized prolate spheroidal
wave functions, computed stably and accurately via a Sturm-Liouville problem.
We first process the far-field data to obtain a post-processed data set within
a disk domain. Subsequently, the post-processed data are projected onto a
low-rank space given by the low-rank structure. The unknown is approximately
solved in this low-rank space, by dropping higher-order terms. The low-rank
structure leads to a H\""{o}lder-logarithmic type stability estimate for
arbitrary unknown functions, and a Lipschitz stability estimate for unknowns
belonging to a finite dimensional low-rank space. Various numerical experiments
are conducted to validate its performance, encompassing assessments of
resolution capability, robustness against randomly added noise and modeling
errors, and demonstration of increasing stability.",2024-12-27T16:24:20Z,http://arxiv.org/abs/2412.19724v1,"Yuyuan Zhou, Lorenzo Audibert, Shixu Meng, Bo Zhang"
"OS-Genesis: Automating GUI Agent Trajectory Construction via Reverse
  Task Synthesis","Graphical User Interface (GUI) agents powered by Vision-Language Models
(VLMs) have demonstrated human-like computer control capability. Despite their
utility in advancing digital automation, a critical bottleneck persists:
collecting high-quality trajectory data for training. Common practices for
collecting such data rely on human supervision or synthetic data generation
through executing pre-defined tasks, which are either resource-intensive or
unable to guarantee data quality. Moreover, these methods suffer from limited
data diversity and significant gaps between synthetic data and real-world
environments. To address these challenges, we propose OS-Genesis, a novel GUI
data synthesis pipeline that reverses the conventional trajectory collection
process. Instead of relying on pre-defined tasks, OS-Genesis enables agents
first to perceive environments and perform step-wise interactions, then
retrospectively derive high-quality tasks to enable trajectory-level
exploration. A trajectory reward model is then employed to ensure the quality
of the generated trajectories. We demonstrate that training GUI agents with
OS-Genesis significantly improves their performance on highly challenging
online benchmarks. In-depth analysis further validates OS-Genesis's efficiency
and its superior data quality and diversity compared to existing synthesis
methods. Our codes, data, and checkpoints are available at
\href{https://qiushisun.github.io/OS-Genesis-Home/}{OS-Genesis Homepage}.",2024-12-27T16:21:58Z,http://arxiv.org/abs/2412.19723v1,"Qiushi Sun, Kanzhi Cheng, Zichen Ding, Chuanyang Jin, Yian Wang, Fangzhi Xu, Zhenyu Wu, Chengyou Jia, Liheng Chen, Zhoumianze Liu, Ben Kao, Guohao Li, Junxian He, Yu Qiao, Zhiyong Wu"
"Quantum correlations in a gravitational collapse simulation with
  SpheriCo.jl","We report on work using a newly developed code, SpheriCo.jl, that computes
the gravitational collapse of a spherical scalar field, where the scalar can be
either a classical field, or a quantum field operator. By utilising
summation-by-parts methods for the numerical derivatives we are able to
simulate the collapse longer than was possible previously due to enhanced
numerical stability. We present a suite of tests for the code that tests its
accuracy and stability, both for the classical and quantum fields. We are able
to observe critical behavior of gravitational collapse for the classical setup,
in agreement with expected results. The code is also used to compute two-point
correlation functions, with results that hint at a non-trivial correlation
across the horizon of Hawking quanta.",2024-12-27T16:20:27Z,http://arxiv.org/abs/2412.19722v1,"Benjamin Berczi, Magdalena Eriksson, Thanasis Giannakopoulos, Paul M. Saffin"
Sharpening Neural Implicit Functions with Frequency Consolidation Priors,"Signed Distance Functions (SDFs) are vital implicit representations to
represent high fidelity 3D surfaces. Current methods mainly leverage a neural
network to learn an SDF from various supervisions including signed distances,
3D point clouds, or multi-view images. However, due to various reasons
including the bias of neural network on low frequency content, 3D unaware
sampling, sparsity in point clouds, or low resolutions of images, neural
implicit representations still struggle to represent geometries with high
frequency components like sharp structures, especially for the ones learned
from images or point clouds. To overcome this challenge, we introduce a method
to sharpen a low frequency SDF observation by recovering its high frequency
components, pursuing a sharper and more complete surface. Our key idea is to
learn a mapping from a low frequency observation to a full frequency coverage
in a data-driven manner, leading to a prior knowledge of shape consolidation in
the frequency domain, dubbed frequency consolidation priors. To better
generalize a learned prior to unseen shapes, we introduce to represent
frequency components as embeddings and disentangle the embedding of the low
frequency component from the embedding of the full frequency component. This
disentanglement allows the prior to generalize on an unseen low frequency
observation by simply recovering its full frequency embedding through a
test-time self-reconstruction. Our evaluations under widely used benchmarks or
real scenes show that our method can recover high frequency component and
produce more accurate surfaces than the latest methods. The code, data, and
pre-trained models are available at \url{https://github.com/chenchao15/FCP}.",2024-12-27T16:18:46Z,http://arxiv.org/abs/2412.19720v1,"Chao Chen, Yu-Shen Liu, Zhizhong Han"
"Trading Off Energy Storage and Payload -- An Analytical Model for
  Freight Train Configuration","To support planning of alternative fuel technology (e.g., battery-electric
locomotives) deployment for decarbonizing non-electrified freight rail, we
develop a convex optimization formulation with a closed-form solution to
determine the optimal number of energy storage tender cars in a train. The
formulation shares a similar structure to an Economic Order Quantity (EOQ)
model. For given market characteristics, cost forecasts, and technology
parameters, our model captures the trade-offs between inventory carrying costs
associated with trip times (including delays due to charging/refueling) and
ordering costs associated with train dispatch and operation (energy, amortized
equipment, and labor costs). To illustrate the framework, we find the optimal
number of battery-electric energy tender cars in 22,501 freight markets
(origin-destination pairs and commodities) for U.S. Class I railroads. The
results display heterogeneity in optimal configurations with lighter, yet more
time-sensitive shipments (e.g., intermodal) utilizing more battery tender cars.
For heavier commodities (e.g., coal) with lower holding costs, single battery
tender car configurations are generally optimal. The results also show that the
optimal train configurations are sensitive to delays associated with recharging
or swapping tender cars.",2024-12-27T16:18:35Z,http://arxiv.org/abs/2412.19719v1,"Max T. M. Ng, Adrian Hernandez, Pablo L. Durango-Cohen, Hani S. Mahmassani"
"Text2Insight: Transform natural language text into insights seamlessly
  using multi-model architecture","The growing demand for dynamic, user-centric data analysis and visualization
is evident across domains like healthcare, finance, and research. Traditional
visualization tools often fail to meet individual user needs due to their
static and predefined nature. To address this gap, Text2Insight is introduced
as an innovative solution that delivers customized data analysis and
visualizations based on user-defined natural language requirements. Leveraging
a multi-model architecture, Text2Insight transforms user inputs into actionable
insights and dynamic visualizations.
  The methodology begins with analyzing the input dataset to extract structural
details such as columns and values. A pre-trained Llama3 model converts the
user's natural language query into an SQL query, which is further refined using
a Named Entity Recognition (NER) model for accuracy. A chart predictor
determines the most suitable visualization type, while the Llama3 model
generates insights based on the SQL query's results. The output is a
user-friendly and visually informative chart. To enhance analysis capabilities,
the system integrates a question-answering model and a predictive model using
the BERT framework. These models provide insights into historical data and
predict future trends.
  Performance evaluation of Text2Insight demonstrates its effectiveness,
achieving high accuracy (99%), precision (100%), recall (99%), and F1-score
(99%), with a BLEU score of 0.5. The question-answering model attained an
accuracy of 89% and the predictive model achieved 70% accuracy. These results
validate Text2Insight as a robust and viable solution for transforming natural
language text into dynamic, user-specific data analysis and visualizations.",2024-12-27T16:17:22Z,http://arxiv.org/abs/2412.19718v1,Pradeep Sain
"The non-standad logic of physics: the case of the Boltzmann-Sinai
  hard-sphere system","One of the most challenging and fascinating issues in mathematical and
theoretical physics concerns identifying the common logic, if any, which
underlies the physical world. More precisely, this involves the search of the
possibly-unique axiomatic logical proposition calculus to apply simultaneously
both to classical and quantum realms of physics and to be consistent with the
corresponding mathematical and filosophysical setups. Based on the recent
establishment of quantum logic, which has been shown to apply both to Quantum
Mechanics and Quantum Gravity, the crucial remaining step involves the
identification of the appropriate axiomatic logical proposition calculus to be
associated with Classical Mechanics. In this paper the issue is posed for a
fundamental example of Classical Mechanics, which is represented by the
so-called Boltzmann-Sinai dynamical system. This is realized by the ensemble of
classical smooth hard-spheres, which is set at the basis of Classical
Statistical Mechanics and is also commonly regarded as a possible realization
of Classical Newtonian Cosmology. Depending on the initial conditions which are
prescribed for such a system, its classical state is shown to obey the
propositional calculus of non-classical logic. In particular, the latter is
expressed by the 3-way Principle of Non-Contradiction, namely the same logical
principle that holds for quantum logic. The result therefore permits to
question on a mathematical basis the principles of deterministic classical
logic and the validity of their character within the domain of Classical
Physics. Such a conclusion represents a potential notable innovation in the
logical dicotomy true/false, a crucial topic which has crossed millennia
through philosophy, logic, mathematics and physics.",2024-12-27T16:15:24Z,http://arxiv.org/abs/2412.19716v1,"Massimo Tessarotto, Claudio Cremaschini, Claudio Asci, Alessandro Soranzo, Marco Tessarotto, Gino Tironi"
Entanglement-Driven Energy Exchange in a Two-Qubit Quantum Battery,"This study investigates the dynamics of quantum batteries (QBs), focusing on
the pivotal role of quantum entanglement in mediating inter-cellular energy
transfer within a two-cell configuration (two-qubit), wherein one cell is
directly coupled to the charging source. Employing the Lindblad master equation
to model the system's evolution, the influence of coherent state amplitudes,
detuning, inter-cellular coupling strength, and dissipation rates on stored
energy, energy fluctuations, concurrence-quantified entanglement, and their
parametric interrelations is scrutinized. Our results indicate a direct
correlation between the degree of entanglement and energy transfer efficiency
between the qubits. Specifically, the stronger the entanglement between primary
cell, which is connected to the charger, and secondary cell, the more
effectively energy is transferred. This demonstrates that enhanced entanglement
significantly facilitates energy transfer between the two qubits.",2024-12-27T16:15:18Z,http://arxiv.org/abs/2412.19715v1,"Ahmed A. Zahia, M. Y. Abd-Rabbou, Ahmed M. Megahed"
"From Elements to Design: A Layered Approach for Automatic Graphic Design
  Composition","In this work, we investigate automatic design composition from multimodal
graphic elements. Although recent studies have developed various generative
models for graphic design, they usually face the following limitations: they
only focus on certain subtasks and are far from achieving the design
composition task; they do not consider the hierarchical information of graphic
designs during the generation process. To tackle these issues, we introduce the
layered design principle into Large Multimodal Models (LMMs) and propose a
novel approach, called LaDeCo, to accomplish this challenging task.
Specifically, LaDeCo first performs layer planning for a given element set,
dividing the input elements into different semantic layers according to their
contents. Based on the planning results, it subsequently predicts element
attributes that control the design composition in a layer-wise manner, and
includes the rendered image of previously generated layers into the context.
With this insightful design, LaDeCo decomposes the difficult task into smaller
manageable steps, making the generation process smoother and clearer. The
experimental results demonstrate the effectiveness of LaDeCo in design
composition. Furthermore, we show that LaDeCo enables some interesting
applications in graphic design, such as resolution adjustment, element filling,
design variation, etc. In addition, it even outperforms the specialized models
in some design subtasks without any task-specific training.",2024-12-27T16:13:08Z,http://arxiv.org/abs/2412.19712v1,"Jiawei Lin, Shizhao Sun, Danqing Huang, Ting Liu, Ji Li, Jiang Bian"
"All Finite (Anti)Hermitian Irreducible Representations of the de Sitter
  and Anti-de Sitter Lie Algebras and Their Lorentz Structure","Because of the importance of unitarity in quantum physics, work on the
representations of the de Sitter group has focussed on the unitary case, which
necessarily means infinite dimensional matrices for this non-compact group.
Here we address the finite dimensional representations resulting from the
requirement that the Lie algebra generators are either Hermitian or
anti-Hermitian. The complete classification of all such irreducible
representations is found and their matrix elements specified. These irreducible
representations (irreps) are based on backbones defined as the homogeneous
Lorentz sub-algebra and consisting of direct sums of the finite irreps of the
homogeneous Lorentz algebra (HLA). Only two types of such backbones arise (see
5.1a,b herein). Consequently, only certain dimensions of representation are
possible, namely 4, 5, 10, 14, 20, 30, 35, 55, 56, 91, etc or generally either
1/6 N(N+1)(N+2) or 1/6 N(N+1)(2N+1) where N=2,3,4,etc is the number of HLA
irreps in the backbone (minimum 2). The two Casimir invariants can be specified
in terms of a single integral or half-integral parameter, p. For irreps based
on (5.1a), -C1=p(p+1)-2 and C2=0 with p taking values 2,3,4,etc. For irreps
based on (5.1b), -C1=2(p^2-1) and -C2= p^2 (p^2-1) with p taking values
3/2,2,5/2,3,etc. These correspond to the same expressions found for the unitary
representations, -C1=p(p+1)+(q+1)(q-2) and -C2=p(p+1)q(q-1) with q=0 and q=p
respectively for the two types of irrep. There is thus a far more restricted
set of finite irreps with Hermitian or anti-Hermitian generators than for the
discrete infinite dimensional unitary irreps. The corresponding irreps of the
anti-de Sitter group follow immediately from the replacement of the 4-momentum
operators from V to iV.",2024-12-27T16:02:41Z,http://arxiv.org/abs/2412.19708v1,Richard A. W. Bradford
"Noise Sensitivity of the Semidefinite Programs for Direct Data-Driven
  LQR","In this paper, we study the noise sensitivity of the semidefinite program
(SDP) proposed for direct data-driven infinite-horizon linear quadratic
regulator (LQR) problem for discrete-time linear time-invariant systems. While
this SDP is shown to find the true LQR controller in the noise-free setting, we
show that it leads to a trivial solution with zero gain matrices when data is
corrupted by noise, even when the noise is arbitrarily small. We then study a
variant of the SDP that includes a robustness promoting regularization term and
prove that regularization does not fully eliminate the sensitivity issue. In
particular, the solution of the regularized SDP converges in probability also
to a trivial solution.",2024-12-27T15:59:42Z,http://arxiv.org/abs/2412.19705v1,"Xiong Zeng, Laurent Bako, Necmiye Ozay"
"Reparameterization Invariance of FRW Model: Supervariable and BRST
  Approaches","We perform the Becchi-Rouet-Stora-Tyutin (BRST) quantization of a (0 +
1)-dimensional non-interacting cosmological Friedmann-Robertson-Walker (FRW)
model. This quantization leverages the classical infinitesimal and continuous
reparameterization symmetry transformations of the system. To derive the
nilpotent reparameterization invariant (anti-)BRST symmetry transformations for
the scale factor and corresponding momentum variables of the FRW model, we
employ the modified Bonora-Tonin supervariable approach (MBTSA) to BRST
formalism. Through this approach, we also establish the (anti-)BRST invariant
Curci-Ferrari (CF)-type restriction for this cosmological reparameterization
invariant model. Further, we obtain the nilpotent (anti-)BRST symmetry
transformations for other variables within the model using the (anti-)chiral
supervariable approach (ACSA) to BRST formalism. Within the framework of ACSA,
the CF-type restriction is demonstrated through two key aspects: (i) the
invariance of the coupled Lagrangians under symmetry transformations, and (ii)
the absolute anticommutativity of the conserved (anti-)BRST charges. Notably,
applying the MBTSA to a physical cosmological system, specifically a
one-dimensional one, constitutes a novel contribution to this work.
Additionally, in the application of ACSA, we restrict our analysis to
(anti-)chiral super expansions of supervariables, leading to the unique
observation of the absolute anticommutativity of the (anti-)BRST charges.
Moreover, we highlight that the CF-type restriction demonstrates a universal
nature, remaining consistent across any reparameterization invariant models in
D-dimensional spacetime.",2024-12-27T15:58:29Z,http://arxiv.org/abs/2412.19704v1,"B. Chauhan, R. Tripathi"
"Numerical inverse scattering transform for the defocusing nonlinear
  Schrödinger equation with box-type initial conditions on a nonzero
  background","We present a method to solve numerically the Cauchy problem for the
defocusing nonlinear Schr\""{o}dinger (NLS) equation with a box-type initial
condition (IC) having a nontrivial background of amplitude $q_o&gt;0$ as $x\to \pm
\infty$ by implementing numerically the associated Inverse Scattering Transform
(IST). The Riemann--Hilbert problem associated to the inverse transform is
solved numerically by means of appropriate contour deformations in the complex
plane following the numerical implementation of the Deift-Zhou nonlinear
steepest descent method. In this work, the box parameters are chosen so that
there is no discrete spectrum (i.e., no solitons). In particular, the numerical
method is demonstrated to be accurate within the two asymptotic regimes
corresponding to two different regions of the $(x,t)$-plane depending on
whether $|x/(2t)| &lt; q_o$ or $|x/(2t)| &gt; q_o$, as $t \to \infty$.",2024-12-27T15:57:44Z,http://arxiv.org/abs/2412.19703v1,"Aikaterini Gkogkou, Barbara Prinari, Thomas Trogdon"
"Search for the double Dalitz decays $η/η' \to e^+e^-μ^+μ^-$
  and $η' \to μ^+μ^-μ^+μ^-$","Using a data sample of $(10087 \pm 44) \times {10^{6}}$ $J/{\psi}$ events
collected with the BESIII detector, we search for the decays $\eta/\eta'\to
e^+e^-\mu^+\mu^-$ and $\eta' \to \mu^+\mu^-\mu^+\mu^-$ via the radiative decays
$J/{\psi}\to\gamma\eta$/$\gamma\eta'$. No excess of events over expected
background is observed for any of the decays of interest. At 90% confidence
level, we report the first upper limits on the branching fractions of $\eta'
\to e^{+}e^{-}\mu^{+}\mu^{-}$ and $\eta' \to \mu^{+}\mu^{-}\mu^{+}\mu^{-}$ to
be $ 1.75 \times {10^{-6}}$ and $5.28 \times {10^{-7}}$, respectively. In
addition, we set an upper limit on the branching fraction of $\eta \to
e^{+}e^{-}\mu^{+}\mu^{-}$ to be $6.88 \times {10^{-6}}$, which improves the
previous result by about two orders of magnitude.",2024-12-27T15:55:02Z,http://arxiv.org/abs/2412.19702v1,"BESIII Collaboration, M. Ablikim, M. N. Achasov, P. Adlarson, O. Afedulidis, X. C. Ai, R. Aliberti, A. Amoroso, Y. Bai, O. Bakina, I. Balossino, Y. Ban, H. -R. Bao, V. Batozskaya, K. Begzsuren, N. Berger, M. Berlowski, M. Bertani, D. Bettoni, F. Bianchi, E. Bianco, A. Bortone, I. Boyko, R. A. Briere, A. Brueggemann, H. Cai, X. Cai, A. Calcaterra, G. F. Cao, N. Cao, S. A. Cetin, X. Y. Chai, J. F. Chang, G. R. Che, Y. Z. Che, G. Chelkov, C. Chen, C. H. Chen, Chao Chen, G. Chen, H. S. Chen, H. Y. Chen, M. L. Chen, S. J. Chen, S. L. Chen, S. M. Chen, T. Chen, X. R. Chen, X. T. Chen, Y. B. Chen, Y. Q. Chen, Z. J. Chen, Z. Y. Chen, S. K. Choi, G. Cibinetto, F. Cossio, J. J. Cui, H. L. Dai, J. P. Dai, A. Dbeyssi, R. E. de Boer, D. Dedovich, C. Q. Deng, Z. Y. Deng, A. Denig, I. Denysenko, M. Destefanis, F. De Mori, B. Ding, X. X. Ding, Y. Ding, Y. Ding, J. Dong, L. Y. Dong, M. Y. Dong, X. Dong, M. C. Du, S. X. Du, Y. Y. Duan, Z. H. Duan, P. Egorov, Y. H. Fan, J. Fang, J. Fang, S. S. Fang, W. X. Fang, Y. Fang, Y. Q. Fang, R. Farinelli, L. Fava, F. Feldbauer, G. Felici, C. Q. Feng, J. H. Feng, Y. T. Feng, M. Fritsch, C. D. Fu, J. L. Fu, Y. W. Fu, H. Gao, X. B. Gao, Y. N. Gao, Yang Gao, S. Garbolino, I. Garzia, L. Ge, P. T. Ge, Z. W. Ge, C. Geng, E. M. Gersabeck, A. Gilman, K. Goetzen, L. Gong, W. X. Gong, W. Gradl, S. Gramigna, M. Greco, M. H. Gu, Y. T. Gu, C. Y. Guan, A. Q. Guo, L. B. Guo, M. J. Guo, R. P. Guo, Y. P. Guo, A. Guskov, J. Gutierrez, K. L. Han, T. T. Han, F. Hanisch, X. Q. Hao, F. A. Harris, K. K. He, K. L. He, F. H. Heinsius, C. H. Heinz, Y. K. Heng, C. Herold, T. Holtmann, P. C. Hong, G. Y. Hou, X. T. Hou, Y. R. Hou, Z. L. Hou, B. Y. Hu, H. M. Hu, J. F. Hu, Q. P. Hu, S. L. Hu, T. Hu, Y. Hu, G. S. Huang, K. X. Huang, L. Q. Huang, X. T. Huang, Y. P. Huang, Y. S. Huang, T. Hussain, F. Hölzken, N. Hüsken, N. in der Wiesche, J. Jackson, S. Janchiv, J. H. Jeong, Q. Ji, Q. P. Ji, W. Ji, X. B. Ji, X. L. Ji, Y. Y. Ji, X. Q. Jia, Z. K. Jia, D. Jiang, H. B. Jiang, P. C. Jiang, S. S. Jiang, T. J. Jiang, X. S. Jiang, Y. Jiang, J. B. Jiao, J. K. Jiao, Z. Jiao, S. Jin, Y. Jin, M. Q. Jing, X. M. Jing, T. Johansson, S. Kabana, N. Kalantar-Nayestanaki, X. L. Kang, X. S. Kang, M. Kavatsyuk, B. C. Ke, V. Khachatryan, A. Khoukaz, R. Kiuchi, O. B. Kolcu, B. Kopf, M. Kuessner, X. Kui, N. Kumar, A. Kupsc, W. Kühn, L. Lavezzi, T. T. Lei, Z. H. Lei, M. Lellmann, T. Lenz, C. Li, C. Li, C. H. Li, Cheng Li, D. M. Li, F. Li, G. Li, H. B. Li, H. J. Li, H. N. Li, Hui Li, J. R. Li, J. S. Li, K. Li, K. L. Li, L. J. Li, L. K. Li, Lei Li, M. H. Li, P. R. Li, Q. M. Li, Q. X. Li, R. Li, S. X. Li, T. Li, W. D. Li, W. G. Li, X. Li, X. H. Li, X. L. Li, X. Y. Li, X. Z. Li, Y. G. Li, Z. J. Li, Z. Y. Li, C. Liang, H. Liang, H. Liang, Y. F. Liang, Y. T. Liang, G. R. Liao, Y. P. Liao, J. Libby, A. Limphirat, C. C. Lin, C. X. Lin, D. X. Lin, T. Lin, B. J. Liu, B. X. Liu, C. Liu, C. X. Liu, F. Liu, F. H. Liu, Feng Liu, G. M. Liu, H. Liu, H. B. Liu, H. H. Liu, H. M. Liu, Huihui Liu, J. B. Liu, J. Y. Liu, K. Liu, K. Y. Liu, Ke Liu, L. Liu, L. C. Liu, Lu Liu, M. H. Liu, P. L. Liu, Q. Liu, S. B. Liu, T. Liu, W. K. Liu, W. M. Liu, X. Liu, X. Liu, Y. Liu, Y. Liu, Y. B. Liu, Z. A. Liu, Z. D. Liu, Z. Q. Liu, X. C. Lou, F. X. Lu, H. J. Lu, J. G. Lu, X. L. Lu, Y. Lu, Y. P. Lu, Z. H. Lu, C. L. Luo, J. R. Luo, M. X. Luo, T. Luo, X. L. Luo, X. R. Lyu, Y. F. Lyu, F. C. Ma, H. Ma, H. L. Ma, J. L. Ma, L. L. Ma, L. R. Ma, M. M. Ma, Q. M. Ma, R. Q. Ma, T. Ma, X. T. Ma, X. Y. Ma, Y. M. Ma, F. E. Maas, I. MacKay, M. Maggiora, S. Malde, Y. J. Mao, Z. P. Mao, S. Marcello, Z. X. Meng, J. G. Messchendorp, G. Mezzadri, H. Miao, T. J. Min, R. E. Mitchell, X. H. Mo, B. Moses, N. Yu. Muchnoi, J. Muskalla, Y. Nefedov, F. Nerling, L. S. Nie, I. B. Nikolaev, Z. Ning, S. Nisar, Q. L. Niu, W. D. Niu, Y. Niu, S. L. Olsen, S. L. Olsen, Q. Ouyang, S. Pacetti, X. Pan, Y. Pan, A. Pathak, Y. P. Pei, M. Pelizaeus, H. P. Peng, Y. Y. Peng, K. Peters, J. L. Ping, R. G. Ping, S. Plura, V. Prasad, F. Z. Qi, H. Qi, H. R. Qi, M. Qi, T. Y. Qi, S. Qian, W. B. Qian, C. F. Qiao, X. K. Qiao, J. J. Qin, L. Q. Qin, L. Y. Qin, X. P. Qin, X. S. Qin, Z. H. Qin, J. F. Qiu, Z. H. Qu, C. F. Redmer, K. J. Ren, A. Rivetti, M. Rolo, G. Rong, Ch. Rosner, M. Q. Ruan, S. N. Ruan, N. Salone, A. Sarantsev, Y. Schelhaas, K. Schoenning, M. Scodeggio, K. Y. Shan, W. Shan, X. Y. Shan, Z. J. Shang, J. F. Shangguan, L. G. Shao, M. Shao, C. P. Shen, H. F. Shen, W. H. Shen, X. Y. Shen, B. A. Shi, H. Shi, H. C. Shi, J. L. Shi, J. Y. Shi, Q. Q. Shi, S. Y. Shi, X. Shi, J. J. Song, T. Z. Song, W. M. Song, Y. J. Song, Y. X. Song, S. Sosio, S. Spataro, F. Stieler, S. S Su, Y. J. Su, G. B. Sun, G. X. Sun, H. Sun, H. K. Sun, J. F. Sun, K. Sun, L. Sun, S. S. Sun, T. Sun, W. Y. Sun, Y. Sun, Y. J. Sun, Y. Z. Sun, Z. Q. Sun, Z. T. Sun, C. J. Tang, G. Y. Tang, J. Tang, M. Tang, Y. A. Tang, L. Y. Tao, Q. T. Tao, M. Tat, J. X. Teng, V. Thoren, W. H. Tian, Y. Tian, Z. F. Tian, I. Uman, Y. Wan, S. J. Wang, B. Wang, B. L. Wang, Bo Wang, D. Y. Wang, F. Wang, H. J. Wang, J. J. Wang, J. P. Wang, K. Wang, L. L. Wang, M. Wang, N. Y. Wang, S. Wang, S. Wang, T. Wang, T. J. Wang, W. Wang, W. Wang, W. P. Wang, X. Wang, X. F. Wang, X. J. Wang, X. L. Wang, X. N. Wang, Y. Wang, Y. D. Wang, Y. F. Wang, Y. H. Wang, Y. L. Wang, Y. N. Wang, Y. Q. Wang, Yaqian Wang, Yi Wang, Z. Wang, Z. L. Wang, Z. Y. Wang, Ziyi Wang, D. H. Wei, F. Weidner, S. P. Wen, Y. R. Wen, U. Wiedner, G. Wilkinson, M. Wolke, L. Wollenberg, C. Wu, J. F. Wu, L. H. Wu, L. J. Wu, X. Wu, X. H. Wu, Y. Wu, Y. H. Wu, Y. J. Wu, Z. Wu, L. Xia, X. M. Xian, B. H. Xiang, T. Xiang, D. Xiao, G. Y. Xiao, S. Y. Xiao, Y. L. Xiao, Z. J. Xiao, C. Xie, X. H. Xie, Y. Xie, Y. G. Xie, Y. H. Xie, Z. P. Xie, T. Y. Xing, C. F. Xu, C. J. Xu, G. F. Xu, H. Y. Xu, M. Xu, Q. J. Xu, Q. N. Xu, W. Xu, W. L. Xu, X. P. Xu, Y. Xu, Y. C. Xu, Z. S. Xu, F. Yan, L. Yan, W. B. Yan, W. C. Yan, X. Q. Yan, H. J. Yang, H. L. Yang, H. X. Yang, J. H. Yang, T. Yang, Y. Yang, Y. F. Yang, Y. F. Yang, Y. X. Yang, Z. W. Yang, Z. P. Yao, M. Ye, M. H. Ye, J. H. Yin, Junhao Yin, Z. Y. You, B. X. Yu, C. X. Yu, G. Yu, J. S. Yu, M. C. Yu, T. Yu, X. D. Yu, Y. C. Yu, C. Z. Yuan, J. Yuan, J. Yuan, L. Yuan, S. C. Yuan, Y. Yuan, Z. Y. Yuan, C. X. Yue, A. A. Zafar, F. R. Zeng, S. H. Zeng, X. Zeng, Y. Zeng, Y. J. Zeng, Y. J. Zeng, X. Y. Zhai, Y. C. Zhai, Y. H. Zhan, A. Q. Zhang, B. L. Zhang, B. X. Zhang, D. H. Zhang, G. Y. Zhang, H. Zhang, H. Zhang, H. C. Zhang, H. H. Zhang, H. H. Zhang, H. Q. Zhang, H. R. Zhang, H. Y. Zhang, J. Zhang, J. Zhang, J. J. Zhang, J. L. Zhang, J. Q. Zhang, J. S. Zhang, J. W. Zhang, J. X. Zhang, J. Y. Zhang, J. Z. Zhang, Jianyu Zhang, L. M. Zhang, Lei Zhang, P. Zhang, Q. Y. Zhang, R. Y. Zhang, S. H. Zhang, Shulei Zhang, X. M. Zhang, X. Y Zhang, X. Y. Zhang, Y. Zhang, Y. Zhang, Y. T. Zhang, Y. H. Zhang, Y. M. Zhang, Yan Zhang, Z. D. Zhang, Z. H. Zhang, Z. L. Zhang, Z. Y. Zhang, Z. Y. Zhang, Z. Z. Zhang, G. Zhao, J. Y. Zhao, J. Z. Zhao, L. Zhao, Lei Zhao, M. G. Zhao, N. Zhao, R. P. Zhao, S. J. Zhao, Y. B. Zhao, Y. X. Zhao, Z. G. Zhao, A. Zhemchugov, B. Zheng, B. M. Zheng, J. P. Zheng, W. J. Zheng, Y. H. Zheng, B. Zhong, X. Zhong, H. Zhou, J. Y. Zhou, L. P. Zhou, S. Zhou, X. Zhou, X. K. Zhou, X. R. Zhou, X. Y. Zhou, Y. Z. Zhou, Z. C. Zhou, A. N. Zhu, J. Zhu, K. Zhu, K. J. Zhu, K. S. Zhu, L. Zhu, L. X. Zhu, S. H. Zhu, T. J. Zhu, W. D. Zhu, Y. C. Zhu, Z. A. Zhu, J. H. Zou, J. Zu"
Love Numbers for Extremal Kerr Black Hole,"We perform a detailed study of the gravitational tidal Love numbers of
extremal zero-temperature Kerr black holes. These coefficients are finite and
exhibit the dissipative nature of these maximally spinning black holes. Upon
considering the dynamical behavior of the tidal deformations of the extremal
Kerr black holes, we provide explicit expressions of the Love numbers at low
frequencies. Their calculation is simplified to specific formulas, which are
directly derived using the Leaver-MST methods.",2024-12-27T15:51:51Z,http://arxiv.org/abs/2412.19699v1,"Malcolm Perry, Maria J. Rodriguez"
