Title,Summary,Published,Link,Authors
Dynamic Skill Adaptation for Large Language Models,"We present Dynamic Skill Adaptation (DSA), an adaptive and dynamic framework
to adapt novel and complex skills to Large Language Models (LLMs). Compared
with previous work which learns from human-curated and static data in random
orders, we propose to first automatically generate and organize the training
data by mimicking the learning pathways of human and then dynamically tailor
the training data based on the training dynamics. Specifically, inspired by the
learning structures and teaching strategies in the human education system, we
first construct a skill graph by decomposing complex skills into sub-skills and
arranging them based on their dependencies in human syllables. For every skill,
we utilize LLMs to generate both textbook-like data which contains detailed
descriptions of skills for pre-training and exercise-like data which targets at
explicitly utilizing the skills to solve problems for instruction-tuning.
Furthermore, during the instruction-tuning, we dynamically update the training
data which down-weight easy-to-learn examples, generate more complex examples,
and filter out data with errors. Experiments on large language models such as
LLAMA and Mistral demonstrate the effectiveness of our proposed methods in
adapting math reasoning skills and social study skills.",2024-12-26T22:04:23Z,http://arxiv.org/abs/2412.19361v1,"Jiaao Chen, Diyi Yang"
"Improving the network traffic classification using the Packet Vision
  approach","The network traffic classification allows improving the management, and the
network services offer taking into account the kind of application. The future
network architectures, mainly mobile networks, foresee intelligent mechanisms
in their architectural frameworks to deliver application-aware network
requirements. The potential of convolutional neural networks capabilities,
widely exploited in several contexts, can be used in network traffic
classification. Thus, it is necessary to develop methods based on the content
of packets transforming it into a suitable input for CNN technologies. Hence,
we implemented and evaluated the Packet Vision, a method capable of building
images from packets raw-data, considering both header and payload. Our approach
excels those found in state-of-the-art by delivering security and privacy by
transforming the raw-data packet into images. Therefore, we built a dataset
with four traffic classes evaluating the performance of three CNNs
architectures: AlexNet, ResNet-18, and SqueezeNet. Experiments showcase the
Packet Vision combined with CNNs applicability and suitability as a promising
approach to deliver outstanding performance in classifying network traffic.",2024-12-26T21:56:03Z,http://arxiv.org/abs/2412.19360v1,"Rodrigo Moreira, Larissa Ferreira Rodrigues, Pedro Frosi Rosa, Flávio de Oliveira Silva"
"Transit-Length Distribution for Particle Transport in Binary Markovian
  Mixed Media","The correspondence between the telegraph random process and transport within
a binary stochastic Markovian mixture is established. This equivalence is used
to derive the distribution function for the transit length, defined as the
distance a particle moving along a straight-line trajectory travels through a
specific material zone within the random mixture. A numerically robust
asymptotic form of this distribution is obtained for highly mixed materials and
the convergence to the atomic-mix limit is shown. The validity of the
distribution is verified using a Monte Carlo simulation of the transport
process. The distribution is applied to particle transport in slab geometry
containing porous media for two cases: the transmission of light and the
stopping of charged particles. For both of these applications, analytical forms
using the approximate asymptotic model for the transmission probability of beam
sources are obtained and illustrative numerical results are provided. These
results show that in cases of highly mixed materials, the asymptotic forms are
more accurate than the atomic-mix limit.",2024-12-26T21:46:14Z,http://arxiv.org/abs/2412.19359v1,"Brian C. Kiedrowski, Emily H. Vu"
"Central limit theorems for linear spectral statistics of inhomogeneous
  random graphs with graphon limits","We establish central limit theorems (CLTs) for the linear spectral statistics
of the adjacency matrix of inhomogeneous random graphs across all sparsity
regimes, providing explicit covariance formulas under the assumption that the
variance profile of the random graphs converges to a graphon limit. Two types
of CLTs are derived for the (non-centered) adjacency matrix and the centered
adjacency matrix, with different scaling factors when the sparsity parameter
$p$ satisfies $np = n^{\Omega(1)}$, and with the same scaling factor when $np =
n^{o(1)}$. In both cases, the limiting covariance is expressed in terms of
homomorphism densities from certain types of finite graphs to a graphon. These
results highlight a phase transition in the centering effect for global
eigenvalue fluctuations. For the non-centered adjacency matrix, we also
identify new phase transitions for the CLTs in the sparse regime when $n^{1/m}
\ll np \ll n^{1/(m-1)}$ for $m \geq 2$. Furthermore, weaker conditions for the
graphon convergence of the variance profile are sufficient as $p$ decreases
from being constant to $np \to c\in (0,\infty)$. These findings reveal a novel
connection between graphon limits and linear spectral statistics in random
matrix theory.",2024-12-26T21:15:49Z,http://arxiv.org/abs/2412.19352v1,"Xiangyi Zhu, Yizhe Zhu"
"Sparse recovery from quadratic equations, part II: hardness and
  incoherence","We study the square root bottleneck in the recovery of sparse vectors from
quadratic equations. It is acknowledged that a sparse vector $ \mathbf x_0\in
\mathbb{R}^n$, $\| \mathbf x_0\|_0 = k$ can in theory be recovered from as few
as $O(k)$ generic quadratic equations but no polynomial time algorithm is known
for this task unless $m = \Omega(k^2)$. This bottleneck was in fact shown in
previous work to be essentially related to the initialization of descent
algorithms. Starting such algorithms sufficiently close to the planted signal
is known to imply convergence to this signal. In this paper, we show that as
soon as $m\gtrsim \mu_0^{-2}k \vee \mu_0^{-4}$ (up to log factors) where $\mu_0
= \| \mathbf x_0\|_\infty/\| \mathbf x_0\|_2$, it is possible to recover a
$k$-sparse vector $ \mathbf x_0\in \mathbb{R}^n$ from $m$ quadratic equations
of the form $\langle \mathbf A_i, \mathbf x \mathbf x^\intercal\rangle =
\langle \mathbf A_i, \mathbf x_0 \mathbf x_0^\intercal\rangle + \varepsilon_i $
by minimizing the classical empirical loss. The proof idea carries over to the
phase retrieval setting for which it provides an original initialization that
matches the current optimal sample complexity (see e.g. [Cai 2023]). In the
maximally incoherent regime $\mu_0^{-2}=k$, and for $m=o(k^2)$ we provide
evidence for topological hardness by showing that a property known as the
Overlap Gap Property (OGP), which originated in spin glass theory and is
conjectured to be indicative of algorithmic intractability when optimizing over
random structures, holds for a particular level of overparametrization. The key
ingredient of the proof is a lower bound on the tail of chi-squared random
variables which follows from the theory of moderate deviations.",2024-12-26T20:11:44Z,http://arxiv.org/abs/2412.19341v1,Augustin Cosse
"Random matrix statistics and zeroes of $L$-functions via probability in
  $λ$-rings","We introduce a theory of probability in $\lambda$-rings designed to
efficiently describe random variables valued in multisets of complex numbers,
varieties over a field, or other similar enriched settings. A key role is
played by the $\sigma$-moment generating function based on the plethystic
exponential, which allows us to describe distributions and argue with
independence in a way that is as simple as classical probability theory. As a
first application, we use this theory to obtain a concise description of the
asymptotic $\sigma$-moment generating functions describing distributions of
eigenvalues of Haar random matrices in compact classical groups. Beyond the
theory of probability in $\lambda$-rings, the proof uses only classical
invariant theory. Using our description we reprove the results of Diaconis and
Shahshahani on the joint distributions of traces of powers of matrices, and we
also treat symmetric groups. Next, we use Poonen's sieve to establish
equidistribution results for the zeroes of $L$-functions in some natural
families: simple Dirichlet characters for $\mathbb{F}_q(x)$ and the vanishing
cohomology of smooth hypersurface sections. We give concise descriptions of the
asymptotic $\sigma$-moment generating functions in these families, then compare
them to the associated random matrix distributions. These equidistribution
results are sideways in that we fix $q$ and take the degree $d$ to infinity, as
opposed to Deligne equidistribution for fixed $d$ as $q \rightarrow \infty$,
and the large $d$-limits are related to explicit descriptions of stable
homology with twisted coefficients.",2024-12-26T17:36:12Z,http://arxiv.org/abs/2412.19295v1,Sean Howe
"ViPCap: Retrieval Text-Based Visual Prompts for Lightweight Image
  Captioning","Recent lightweight image captioning models using retrieved data mainly focus
on text prompts. However, previous works only utilize the retrieved text as
text prompts, and the visual information relies only on the CLIP visual
embedding. Because of this issue, there is a limitation that the image
descriptions inherent in the prompt are not sufficiently reflected in the
visual embedding space. To tackle this issue, we propose ViPCap, a novel
retrieval text-based visual prompt for lightweight image captioning. ViPCap
leverages the retrieved text with image information as visual prompts to
enhance the ability of the model to capture relevant visual information. By
mapping text prompts into the CLIP space and generating multiple randomized
Gaussian distributions, our method leverages sampling to explore randomly
augmented distributions and effectively retrieves the semantic features that
contain image information. These retrieved features are integrated into the
image and designated as the visual prompt, leading to performance improvements
on the datasets such as COCO, Flickr30k, and NoCaps. Experimental results
demonstrate that ViPCap significantly outperforms prior lightweight captioning
models in efficiency and effectiveness, demonstrating the potential for a
plug-and-play solution.",2024-12-26T17:29:38Z,http://arxiv.org/abs/2412.19289v1,"Taewhan Kim, Soeun Lee, Si-Woo Kim, Dong-Jin Kim"
"Time Series Foundational Models: Their Role in Anomaly Detection and
  Prediction","Time series foundational models (TSFM) have gained prominence in time series
forecasting, promising state-of-the-art performance across various
applications. However, their application in anomaly detection and prediction
remains underexplored, with growing concerns regarding their black-box nature,
lack of interpretability and applicability. This paper critically evaluates the
efficacy of TSFM in anomaly detection and prediction tasks. We systematically
analyze TSFM across multiple datasets, including those characterized by the
absence of discernible patterns, trends and seasonality. Our analysis shows
that while TSFMs can be extended for anomaly detection and prediction,
traditional statistical and deep learning models often match or outperform TSFM
in these tasks. Additionally, TSFMs require high computational resources but
fail to capture sequential dependencies effectively or improve performance in
few-shot or zero-shot scenarios. \noindent The preprocessed datasets, codes to
reproduce the results and supplementary materials are available at
https://github.com/smtmnfg/TSFM.",2024-12-26T17:15:30Z,http://arxiv.org/abs/2412.19286v1,"Chathurangi Shyalika, Harleen Kaur Bagga, Ahan Bhatt, Renjith Prasad, Alaa Al Ghazo, Amit Sheth"
"Phase transitions in low-dimensional long-range random field Ising
  models","We consider the long-range random field Ising model in dimension $d = 1, 2$,
whereas the long-range interaction is of the form $J_{xy} = |x-y|^{-\alpha}$
with $1&lt; \alpha &lt; 3/2$ for $d=1$ and with $2 &lt; \alpha \leq 3$ for $d = 2$. Our
main results establish phase transitions in these regimes. In one dimension, we
employ a Peierls argument with some novel modification, suitable for dealing
with the randomness coming from the external field; in two dimensions, our
proof follows that of Affonso, Bissacot, and Maia (2023) with some adaptations,
but new ideas are required in the critical case of $\alpha=3$.",2024-12-26T16:56:04Z,http://arxiv.org/abs/2412.19281v1,"Jian Ding, Fenglin Huang, João Maia"
"Leveraging Self-Training and Variational Autoencoder for Agitation
  Detection in People with Dementia Using Wearable Sensors","Dementia is a neurodegenerative disorder that has been growing among elder
people over the past decades. This growth profoundly impacts the quality of
life for patients and caregivers due to the symptoms arising from it. Agitation
and aggression (AA) are some of the symptoms of people with severe dementia
(PwD) in long-term care or hospitals. AA not only causes discomfort but also
puts the patients or others at potential risk. Existing monitoring solutions
utilizing different wearable sensors integrated with Artificial Intelligence
(AI) offer a way to detect AA early enough for timely and adequate medical
intervention. However, most studies are limited by the availability of
accurately labeled datasets, which significantly affects the efficacy of such
solutions in real-world scenarios. This study presents a novel comprehensive
approach to detect AA in PwD using physiological data from the Empatica E4
wristbands. The research creates a diverse dataset, consisting of three
distinct datasets gathered from 14 participants across multiple hospitals in
Canada. These datasets have not been extensively explored due to their limited
labeling. We propose a novel approach employing self-training and a variational
autoencoder (VAE) to detect AA in PwD effectively. The proposed approach aims
to learn the representation of the features extracted using the VAE and then
uses a semi-supervised block to generate labels, classify events, and detect
AA. We demonstrate that combining Self-Training and Variational Autoencoder
mechanism significantly improves model performance in classifying AA in PwD.
Among the tested techniques, the XGBoost classifier achieved the highest
accuracy of 90.16\%. By effectively addressing the challenge of limited labeled
data, the proposed system not only learns new labels but also proves its
superiority in detecting AA.",2024-12-26T15:34:25Z,http://arxiv.org/abs/2412.19254v1,"Abeer Badawi, Somayya Elmoghazy, Samira Choudhury, Khalid Elgazzar, Amer Burhan"
"Localized exploration in contextual dynamic pricing achieves
  dimension-free regret","We study the problem of contextual dynamic pricing with a linear demand
model. We propose a novel localized exploration-then-commit (LetC) algorithm
which starts with a pure exploration stage, followed by a refinement stage that
explores near the learned optimal pricing policy, and finally enters a pure
exploitation stage. The algorithm is shown to achieve a minimax optimal,
dimension-free regret bound when the time horizon exceeds a polynomial of the
covariate dimension. Furthermore, we provide a general theoretical framework
that encompasses the entire time spectrum, demonstrating how to balance
exploration and exploitation when the horizon is limited. The analysis is
powered by a novel critical inequality that depicts the
exploration-exploitation trade-off in dynamic pricing, mirroring its existing
counterpart for the bias-variance trade-off in regularized regression. Our
theoretical results are validated by extensive experiments on synthetic and
real-world data.",2024-12-26T15:29:58Z,http://arxiv.org/abs/2412.19252v1,"Jinhang Chai, Yaqi Duan, Jianqing Fan, Kaizheng Wang"
Sentiment trading with large language models,"We investigate the efficacy of large language models (LLMs) in sentiment
analysis of U.S. financial news and their potential in predicting stock market
returns. We analyze a dataset comprising 965,375 news articles that span from
January 1, 2010, to June 30, 2023; we focus on the performance of various LLMs,
including BERT, OPT, FINBERT, and the traditional Loughran-McDonald dictionary
model, which has been a dominant methodology in the finance literature. The
study documents a significant association between LLM scores and subsequent
daily stock returns. Specifically, OPT, which is a GPT-3 based LLM, shows the
highest accuracy in sentiment prediction with an accuracy of 74.4%, slightly
ahead of BERT (72.5%) and FINBERT (72.2%). In contrast, the Loughran-McDonald
dictionary model demonstrates considerably lower effectiveness with only 50.1%
accuracy. Regression analyses highlight a robust positive impact of OPT model
scores on next-day stock returns, with coefficients of 0.274 and 0.254 in
different model specifications. BERT and FINBERT also exhibit predictive
relevance, though to a lesser extent. Notably, we do not observe a significant
relationship between the Loughran-McDonald dictionary model scores and stock
returns, challenging the efficacy of this traditional method in the current
financial context. In portfolio performance, the long-short OPT strategy excels
with a Sharpe ratio of 3.05, compared to 2.11 for BERT and 2.07 for FINBERT
long-short strategies. Strategies based on the Loughran-McDonald dictionary
yield the lowest Sharpe ratio of 1.23. Our findings emphasize the superior
performance of advanced LLMs, especially OPT, in financial market prediction
and portfolio management, marking a significant shift in the landscape of
financial analysis tools with implications to financial regulation and policy
analysis.",2024-12-26T15:01:24Z,http://arxiv.org/abs/2412.19245v1,"Kemal Kirtac, Guido Germano"
Functional structural equation modeling with latent variables,"Handling latent variables in Structural Equation Models (SEMs) in a case
where both the latent variables and their corresponding indicators in the
measurement error part of the model are random curves presents significant
challenges, especially with sparse data. In this paper, we develop a novel
family of Functional Structural Equation Models (FSEMs) that incorporate latent
variables modeled as Gaussian Processes (GPs). The introduced FSEMs are built
upon functional regression models having response variables modeled as
underlying GPs. The model flexibly adapts to cases when the random curves'
realizations are observed only over a sparse subset of the domain, and the
inferential framework is based on a restricted maximum likelihood approach. The
advantage of this framework lies in its ability and flexibility in handling
various data scenarios, including regularly and irregularly spaced points and
thus missing data. To extract smooth estimates for the functional parameters,
we employ a penalized likelihood approach that selects the smoothing parameters
using a cross-validation method. We evaluate the performance of the proposed
model using simulation studies and a real data example, which suggests that our
model performs well in practice. The uncertainty associated with the estimates
of the functional coefficients is also assessed by constructing confidence
regions for each estimate. The goodness of fit indices that are commonly used
to evaluate the fit of SEMs are developed for the FSEMs introduced in this
paper. Overall, the proposed method is a promising approach for modeling
functional data in SEMs with functional latent variables.",2024-12-26T14:57:14Z,http://arxiv.org/abs/2412.19242v1,"Fatemeh Asgari, Valeria Vitelli, Uta Sailer"
"Latenrgy: Model Agnostic Latency and Energy Consumption Prediction for
  Binary Classifiers","Machine learning systems increasingly drive innovation across scientific
fields and industry, yet challenges in compute overhead, specifically during
inference, limit their scalability and sustainability. Responsible AI
guardrails, essential for ensuring fairness, transparency, and privacy, further
exacerbate these computational demands. This study addresses critical gaps in
the literature, chiefly the lack of generalized predictive techniques for
latency and energy consumption, limited cross-comparisons of classifiers, and
unquantified impacts of RAI guardrails on inference performance. Using Theory
Construction Methodology, this work constructed a model-agnostic theoretical
framework for predicting latency and energy consumption in binary
classification models during inference. The framework synthesizes classifier
characteristics, dataset properties, and RAI guardrails into a unified
analytical instrument. Two predictive equations are derived that capture the
interplay between these factors while offering generalizability across diverse
classifiers. The proposed framework provides foundational insights for
designing efficient, responsible ML systems. It enables researchers to
benchmark and optimize inference performance and assists practitioners in
deploying scalable solutions. Finally, this work establishes a theoretical
foundation for balancing computational efficiency with ethical AI principles,
paving the way for future empirical validation and broader applications.",2024-12-26T14:51:24Z,http://arxiv.org/abs/2412.19241v1,Jason M. Pittman
"A Malliavin Calculus Approach to Backward Stochastic Volterra Integral
  Equations","In this paper, we establish existence, uniqueness, and regularity properties
of the solutions to multi-dimensional backward stochastic Volterra integral
equations (BSVIEs), whose (possibly random) generator reflects nonlinear
dependence on both the solution process and the martingale integrand component
of the adapted solutions, as well as their diagonal processes. The
well-posedness results are developed with the use of Malliavin calculus, which
renders a novel perspective in tackling with the challenging diagonal processes
while contrasts with the existing methods. We also provide a probabilistic
interpretation of the classical solutions to the counterpart semilinear partial
differential equations through the explicit adapted solutions of BSVIEs.
Moreover, we formulate with BSVIEs to explicitly characterize dynamically
optimal mean-variance portfolios for various stochastic investment
opportunities, with the myopic investment and intertemporal hedging demands
being identified as two diagonal processes of BSVIE solutions.",2024-12-26T14:34:26Z,http://arxiv.org/abs/2412.19236v1,"Qian Lei, Chi Seng Pun"
"VINEVI: A Virtualized Network Vision Architecture for Smart Monitoring
  of Heterogeneous Applications and Infrastructures","Monitoring heterogeneous infrastructures and applications is essential to
cope with user requirements properly, but it still lacks enhancements. The
well-known state-of-the-art methods and tools do not support seamless
monitoring of bare-metal, low-cost infrastructures, neither hosted nor
virtualized services with fine-grained details. This work proposes VIrtualized
NEtwork VIsion architecture (VINEVI), an intelligent method for seamless
monitoring heterogeneous infrastructures and applications. The VINEVI
architecture advances state of the art with a node-embedded traffic
classification agent placing physical and virtualized infrastructures enabling
real-time traffic classification. VINEVI combines this real-time traffic
classification with well-known tools such as Prometheus and Victoria Metrics to
monitor the entire stack from the hardware to the virtualized applications.
Experimental results showcased that VINEVI architecture allowed seamless
heterogeneous infrastructure monitoring with a higher level of detail beyond
literature. Also, our node-embedded real-time Internet traffic classifier
evolved with flexibility the methods with monitoring heterogeneous
infrastructures seamlessly.",2024-12-26T14:05:14Z,http://arxiv.org/abs/2412.19226v1,"Rodrigo Moreira, Hugo G. V. O. da Cunha, Larissa F. Rodrigues Moreira, Flávio de Oliveira Silva"
"Transformer-Based Wireless Capsule Endoscopy Bleeding Tissue Detection
  and Classification","Informed by the success of the transformer model in various computer vision
tasks, we design an end-to-end trainable model for the automatic detection and
classification of bleeding and non-bleeding frames extracted from Wireless
Capsule Endoscopy (WCE) videos. Based on the DETR model, our model uses the
Resnet50 for feature extraction, the transformer encoder-decoder for bleeding
and non-bleeding region detection, and a feedforward neural network for
classification. Trained in an end-to-end approach on the Auto-WCEBleedGen
Version 1 challenge training set, our model performs both detection and
classification tasks as a single unit. Our model achieves an accuracy, recall,
and F1-score classification percentage score of 98.28, 96.79, and 98.37
respectively, on the Auto-WCEBleedGen version 1 validation set. Further, we
record an average precision (AP @ 0.5), mean-average precision (mAP) of 0.7447
and 0.7328 detection results. This earned us a 3rd place position in the
challenge. Our code is publicly available via
https://github.com/BasitAlawode/WCEBleedGen.",2024-12-26T13:49:39Z,http://arxiv.org/abs/2412.19218v1,"Basit Alawode, Shibani Hamza, Adarsh Ghimire, Divya Velayudhan"
"Large Language Models Meet Graph Neural Networks: A Perspective of Graph
  Mining","Graph mining is an important area in data mining and machine learning that
involves extracting valuable information from graph-structured data. In recent
years, significant progress has been made in this field through the development
of graph neural networks (GNNs). However, GNNs are still deficient in
generalizing to diverse graph data. Aiming to this issue, Large Language Models
(LLMs) could provide new solutions for graph mining tasks with their superior
semantic understanding. In this review, we systematically review the
combination and application techniques of LLMs and GNNs and present a novel
taxonomy for research in this interdisciplinary field, which involves three
main categories: GNN-driving-LLM, LLM-driving-GNN, and GNN-LLM-co-driving.
Within this framework, we reveal the capabilities of LLMs in enhancing graph
feature extraction as well as improving the effectiveness of downstream tasks
such as node classification, link prediction, and community detection. Although
LLMs have demonstrated their great potential in handling graph-structured data,
their high computational requirements and complexity remain challenges. Future
research needs to continue to explore how to efficiently fuse LLMs and GNNs to
achieve more powerful graph learning and reasoning capabilities and provide new
impetus for the development of graph mining techniques.",2024-12-26T13:21:09Z,http://arxiv.org/abs/2412.19211v1,"Yuxin You, Zhen Liu, Xiangchao Wen, Yongtao Zhang, Wei Ai"
"Overlapping Schwarz Preconditioners for Randomized Neural Networks with
  Domain Decomposition","Randomized neural networks (RaNNs), in which hidden layers remain fixed after
random initialization, provide an efficient alternative for parameter
optimization compared to fully parameterized networks. In this paper, RaNNs are
integrated with overlapping Schwarz domain decomposition in two (main) ways:
first, to formulate the least-squares problem with localized basis functions,
and second, to construct overlapping preconditioners for the resulting linear
systems. In particular, neural networks are initialized randomly in each
subdomain based on a uniform distribution and linked through a partition of
unity, forming a global solution that approximates the solution of the partial
differential equation. Boundary conditions are enforced through a constraining
operator, eliminating the need for a penalty term to handle them. Principal
component analysis (PCA) is employed to reduce the number of basis functions in
each subdomain, yielding a linear system with a lower condition number. By
constructing additive and restricted additive Schwarz preconditioners, the
least-squares problem is solved efficiently using the Conjugate Gradient (CG)
and Generalized Minimal Residual (GMRES) methods, respectively. Our numerical
results demonstrate that the proposed approach significantly reduces
computational time for multi-scale and time-dependent problems. Additionally, a
three-dimensional problem is presented to demonstrate the efficiency of using
the CG method with an AS preconditioner, compared to an QR decomposition, in
solving the least-squares problem.",2024-12-26T13:08:58Z,http://arxiv.org/abs/2412.19207v1,"Yong Shang, Alexander Heinlein, Siddhartha Mishra, Fei Wang"
"GAIS: A Novel Approach to Instance Selection with Graph Attention
  Networks","Instance selection (IS) is a crucial technique in machine learning that aims
to reduce dataset size while maintaining model performance. This paper
introduces a novel method called Graph Attention-based Instance Selection
(GAIS), which leverages Graph Attention Networks (GATs) to identify the most
informative instances in a dataset. GAIS represents the data as a graph and
uses GATs to learn node representations, enabling it to capture complex
relationships between instances. The method processes data in chunks, applies
random masking and similarity thresholding during graph construction, and
selects instances based on confidence scores from the trained GAT model.
Experiments on 13 diverse datasets demonstrate that GAIS consistently
outperforms traditional IS methods in terms of effectiveness, achieving high
reduction rates (average 96\%) while maintaining or improving model
performance. Although GAIS exhibits slightly higher computational costs, its
superior performance in maintaining accuracy with significantly reduced
training data makes it a promising approach for graph-based data selection.",2024-12-26T12:51:14Z,http://arxiv.org/abs/2412.19201v1,"Zahiriddin Rustamov, Ayham Zaitouny, Rafat Damseh, Nazar Zaki"
New-type geometric gates in atomic arrays without Rydberg blockade,"The Rydberg blockade effect plays an important role in realizing two-qubit
gates in atomic arrays. Meanwhile, such mechanics will increase the crosstalk
between atoms and enhance the decoherence. In this paper, we propose a new
scheme to realize the controlled-phase gate without Rydberg blockade. The
scheme works effectively with large atomic spacings and is insensitive to the
thermal motions of atoms. The proposal is robust against random noises due to
the geometric characteristic and operates fast based on the non-adiabatic
evolution. The proposed gate is actually a new-type geometric gate that
consolidates the non-adiabatic holonomic control and the unconventional
geometric control simultaneously. The interference between two different types
of geometric phases can be investigated. Furthermore, we show that the scheme
with weak Rydberg interaction requires much less physical resources than the
present Rydberg blockade scheme. Therefore, our proposal provides a fast and
robust way to realize geometric quantum control, and it may trigger the
discoveries of new geometric gates in high-dimensional Hilbert space.",2024-12-26T12:24:36Z,http://arxiv.org/abs/2412.19193v1,"Yue Ming, Zhao-Xin Fu, Yan-Xiong Du"
"Game-Theoretically Secure Distributed Protocols for Fair Allocation in
  Coalitional Games","We consider game-theoretically secure distributed protocols for coalition
games that approximate the Shapley value with small multiplicative error. Since
all known existing approximation algorithms for the Shapley value are
randomized, it is a challenge to design efficient distributed protocols among
mutually distrusted players when there is no central authority to generate
unbiased randomness. The game-theoretic notion of maximin security has been
proposed to offer guarantees to an honest player's reward even if all other
players are susceptible to an adversary.
  Permutation sampling is often used in approximation algorithms for the
Shapley value. A previous work in 1994 by Zlotkin et al. proposed a simple
constant-round distributed permutation generation protocol based on commitment
scheme, but it is vulnerable to rushing attacks. The protocol, however, can
detect such attacks.
  In this work, we model the limited resources of an adversary by a violation
budget that determines how many times it can perform such detectable attacks.
Therefore, by repeating the number of permutation samples, an honest player's
reward can be guaranteed to be close to its Shapley value. We explore both high
probability and expected maximin security. We obtain an upper bound on the
number of permutation samples for high probability maximin security, even with
an unknown violation budget. Furthermore, we establish a matching lower bound
for the weaker notion of expected maximin security in specific permutation
generation protocols. We have also performed experiments on both synthetic and
real data to empirically verify our results.",2024-12-26T12:13:21Z,http://arxiv.org/abs/2412.19192v1,"T-H. Hubert Chan, Qipeng Kuang, Quan Xue"
Priors for second-order unbiased Bayes estimators,"Asymptotically unbiased priors, introduced by Hartigan (1965), are designed
to achieve second-order unbiasedness of Bayes estimators. This paper extends
Hartigan's framework to non-i.i.d. models by deriving a system of partial
differential equations that characterizes asymptotically unbiased priors.
Furthermore, we establish a necessary and sufficient condition for the
existence of such priors and propose a simple procedure for constructing them.
  The proposed method is applied to several examples, including the linear
regression model and the nested error regression (NER) model (also known as the
random effects model). Simulation studies evaluate the frequentist properties
of the Bayes estimator under the asymptotically unbiased prior for the NER
model, highlighting its effectiveness in small-sample settings.",2024-12-26T11:51:07Z,http://arxiv.org/abs/2412.19187v1,"Mana Sakai, Takeru Matsuda, Tatsuya Kubokawa"
"Outlier-Bias Removal with Alpha Divergence: A Robust Non-Convex
  Estimator for Linear Regression","Convex and penalized robust methods often suffer from bias induced by large
outliers, limiting their effectiveness in adversarial or heavy-tailed settings.
In this study, we propose a novel approach that eliminates this bias (when
possible) by leveraging a non-convex $M$-estimator based on the alpha
divergence. We address the problem of estimating the parameters vector in high
dimensional linear regression, even when a subset of the data has been
deliberately corrupted by an adversary with full knowledge of the dataset and
its underlying distribution.
  Our primary contribution is to demonstrate that the objective function,
although non-convex, exhibits convexity within a carefully chosen basin of
attraction, enabling robust and unbiased estimation. Additionally, we establish
three key theoretical guarantees for the estimator: (a) a deviation bound that
is minimax optimal up to a logarithmic factor, (b) an improved unbiased bound
when the outliers are large and (c) asymptotic normality as the sample size
increases. Finally, we validate the theoretical findings through empirical
comparisons with state-of-the-art estimators on both synthetic and real-world
datasets, highlighting the proposed method's superior robustness, efficiency,
and ability to mitigate outlier-induced bias.",2024-12-26T11:42:46Z,http://arxiv.org/abs/2412.19183v1,"Ilyes Hammouda, Mohamed Ndaoud, and Abd-Krim Seghouane"
"Dual Channel Multi-Attention in ViT for Biometric Authentication using
  Forehead Subcutaneous Vein Pattern and Periocular Pattern","Traditional biometric systems, like face and fingerprint recognition, have
encountered significant setbacks due to wearing face masks and hygiene
concerns. To meet the challenges of the partially covered face due to face
masks and hygiene concerns of fingerprint recognition, this paper proposes a
novel dual-channel multi-attention Vision Transformer (ViT) framework for
biometric authentication using forehead subcutaneous vein patterns and
periocular patterns, offering a promising alternative to traditional methods,
capable of performing well even with face masks and without any physical touch.
The proposed framework leverages a dual-channel ViT architecture, designed to
handle two distinct biometric traits. It can capture long-range dependencies of
independent features from the vein and periocular patterns. A custom classifier
is then designed to integrate the independently extracted features, producing a
final class prediction. The performance of the proposed algorithm was
rigorously evaluated using the Forehead Subcutaneous Vein Pattern and
Periocular Biometric Pattern (FSVP-PBP) database. The results demonstrated the
superiority of the algorithm over state-of-the-art methods, achieving
remarkable classification accuracy of $99.3 \pm 0.02\%$ with the combined vein
and periocular patterns.",2024-12-26T10:40:15Z,http://arxiv.org/abs/2412.19160v1,"Arun K. Sharma, Shubhobrata Bhattacharya, Motahar Reza"
"Referencing Where to Focus: Improving VisualGrounding with Referential
  Query","Visual Grounding aims to localize the referring object in an image given a
natural language expression. Recent advancements in DETR-based visual grounding
methods have attracted considerable attention, as they directly predict the
coordinates of the target object without relying on additional efforts, such as
pre-generated proposal candidates or pre-defined anchor boxes. However,
existing research primarily focuses on designing stronger multi-modal decoder,
which typically generates learnable queries by random initialization or by
using linguistic embeddings. This vanilla query generation approach inevitably
increases the learning difficulty for the model, as it does not involve any
target-related information at the beginning of decoding. Furthermore, they only
use the deepest image feature during the query learning process, overlooking
the importance of features from other levels. To address these issues, we
propose a novel approach, called RefFormer. It consists of the query adaption
module that can be seamlessly integrated into CLIP and generate the referential
query to provide the prior context for decoder, along with a task-specific
decoder. By incorporating the referential query into the decoder, we can
effectively mitigate the learning difficulty of the decoder, and accurately
concentrate on the target object. Additionally, our proposed query adaption
module can also act as an adapter, preserving the rich knowledge within CLIP
without the need to tune the parameters of the backbone network. Extensive
experiments demonstrate the effectiveness and efficiency of our proposed
method, outperforming state-of-the-art approaches on five visual grounding
benchmarks.",2024-12-26T10:19:20Z,http://arxiv.org/abs/2412.19155v1,"Yabing Wang, Zhuotao Tian, Qingpei Guo, Zheng Qin, Sanping Zhou, Ming Yang, Le Wang"
